	taxon	forward_Mi_sk	merged_Mi_sk	reverse_Mi_sk	unmerged_Mi_sk	forward_Mi_b2	merged_Mi_b2	reverse_Mi_b2	unmerged_Mi_b2
1177	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromusa;Desulfuromusa sp. Fe30-7C-S	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1178	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromusa;Desulfuromusa sp. S1	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
1179	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter acetylenicus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1180	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1181	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter sulfurreducens	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1182	Proteobacteria;Deltaproteobacteria;Myxococcales;;;Sorangiineae bacterium 706	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1183	Proteobacteria;Deltaproteobacteria;Myxococcales;;;myxobacterium AT1-01	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1184	Proteobacteria;Deltaproteobacteria;Myxococcales;;;myxobacterium AT3-03	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1185	Proteobacteria;Deltaproteobacteria;Myxococcales;;;myxobacterium SIBN-17	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
1186	Proteobacteria;Deltaproteobacteria;Myxococcales;;;myxobacterium SMH-27-4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1187	Proteobacteria;Deltaproteobacteria;Myxococcales;;Minicystis;Minicystis rosea	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1188	Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1189	Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0
1190	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1191	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;Cystobacter miniatus	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1192	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Melittangium;Melittangium lichenicola	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1193	Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1194	Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium;Haliangium tepidum	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1195	Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Kofleria	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1196	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Aggregicoccus;Aggregicoccus edonensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1197	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Aggregicoccus;Aggregicoccus sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1198	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1199	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;Chondromyces pediculatus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1200	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1201	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium;Polyangium thaxteri	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1202	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;Sorangium cellulosum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1203	Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1204	Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1205	Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophorhabdaceae;;Syntrophorhabdaceae bacterium enrichment culture clone L35B_31	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1206	Proteobacteria;Epsilonproteobacteria	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1207	Proteobacteria;Epsilonproteobacteria;;;;unidentified epsilon proteobacterium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1208	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1209	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;Arcobacter sp. JNU-H033	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1210	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Thermobaculum sp. enrichment culture clone VanCtr100	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
1211	Proteobacteria;Gammaproteobacteria;;;;Fe-oxidizing bacterium FO6	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1212	Proteobacteria;Gammaproteobacteria;;;;Lucina floridana gill symbiont	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
1213	Proteobacteria;Gammaproteobacteria;;;;Oligobrachia mashikoi endosymbiont A	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
1214	Proteobacteria;Gammaproteobacteria;;;;ectosymbiont of Gianthauma karukerense	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1215	Proteobacteria;Gammaproteobacteria;;;;endosymbiont of Ridgeia piscesae	0.0	0.0	0.0	0.0	68.0	3.0	0.0	0.0
1216	Proteobacteria;Gammaproteobacteria;;;;endosymbiont of unidentified scaly snail	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1217	Proteobacteria;Gammaproteobacteria;;;;endosymbiont of unidentified scaly snail isolate Monju	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1218	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium IMCC14535	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1219	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium PM12	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1220	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA003-F05	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1221	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA007-P21	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1222	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA041-P18	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1223	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA044-B07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1224	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA076-F07	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1225	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA166-J03	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1226	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA240-I16	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1227	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium SCGC AAA288-P03	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1228	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium WY8	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0
1229	Proteobacteria;Gammaproteobacteria;;;;gamma proteobacterium alk8	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
1230	Proteobacteria;Gammaproteobacteria;;;;sulfur-oxidizing bacterium OAII2	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
1231	Proteobacteria;Gammaproteobacteria;;;;sulfur-oxidizing bacterium ODIII6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1232	Proteobacteria;Gammaproteobacteria;;;;sulfur-oxidizing symbiont of Inandrilus exumae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1233	Proteobacteria;Gammaproteobacteria;;;Litorivivens;Litorivivens lipolytica	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1234	Proteobacteria;Gammaproteobacteria;;;Thiohalobacter;Thiohalobacter thiocyanaticus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1235	Proteobacteria;Gammaproteobacteria;;Competibacteraceae;Plasticicumulans;Plasticicumulans lactativorans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1236	Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Acidiferrobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1237	Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0
1238	Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
1239	Proteobacteria;Gammaproteobacteria;Cellvibrionales	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1240	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0
1241	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus;Saccharophagus sp. MM1-2b	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0
1242	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;;marine gamma proteobacterium HTCC2246	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1243	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Haliea	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1244	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Marimicrobium;Marimicrobium arenosum	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1245	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1246	Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1247	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
1248	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Arhodomonas;Arhodomonas sp. HCh2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1249	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1250	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira sp. enrichment culture	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1251	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Inmirania;Inmirania thermothiophila	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1252	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Oceanococcus;Oceanococcus sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1253	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1254	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiogranum;Thiogranum longum	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0
1255	Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus;Granulosicoccus coccoides	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
1256	Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus;Granulosicoccus sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1257	Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus;Granulosicoccus sp. CMS377	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1258	Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1259	Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae;Thioalkalispira;Thioalkalispira sp. HDS22	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1260	Proteobacteria;Gammaproteobacteria;Chromatiales;Thioprofundaceae;Thioprofundum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1261	Proteobacteria;Gammaproteobacteria;Chromatiales;Thioprofundaceae;Thioprofundum;Thioprofundum hispidum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1262	Proteobacteria;Gammaproteobacteria;Chromatiales;Thioprofundaceae;Thioprofundum;Thioprofundum lithotrophicum	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1263	Proteobacteria;Gammaproteobacteria;Chromatiales;Wenzhouxiangellaceae;Wenzhouxiangella;Wenzhouxiangella marina	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1264	Proteobacteria;Gammaproteobacteria;Legionellales	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1265	Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella burnetii	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1266	Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1267	Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1268	Proteobacteria;Gammaproteobacteria;Nevskiales	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1269	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;Steroidobacter flavus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1270	Proteobacteria;Gammaproteobacteria;Oceanospirillales	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1271	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella;Hahella ganghwensis	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0
1272	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0
1273	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1274	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
1275	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1276	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptunomonas;Neptunomonas qingdaonensis	0.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0
1277	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceanospirillum	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1278	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleispira	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1279	Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1280	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter radioresistens	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
1281	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp.	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
1282	Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;Cycloclasticus endosymbiont of Bathymodiolus heckerae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1283	Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
1284	Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Cocleimonas;Cocleimonas flava	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
1285	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Aquimonas;Aquimonas sp. enrichment culture clone 03SUJ1	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0
1286	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Chiayiivirga;Chiayiivirga flava	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1287	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella sp. THG-D3	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1288	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1289	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter taiwanensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1290	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas sp. R-37036	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1291	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1292	Proteobacteria;Oligoflexia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Bacteriovorax sp. EPA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1293	Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1294	Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio exovorus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1295	Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. MPA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1296	Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. SD1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1297	Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. SD2GS	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1298	Proteobacteria;Oligoflexia;Silvanigrellales;;Spirobacillus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1299	Rhodothermaeota;Rhodothermia;Rhodothermales;Rubricoccaceae;Rubricoccus;Rubricoccus marinus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1300	Spirochaetes;Spirochaetia;;Leptospiraceae;Leptospira;Leptospira interrogans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1301	Spirochaetes;Spirochaetia;Spirochaetales;;;Spirochaetales bacterium enrichment culture clone HB_57	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1302	Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus atmophyticus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1303	Streptophyta;Mesostigmatophyceae;Mesostigmatales;Mesostigmataceae;Mesostigma;Mesostigma viride	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
1304	Thaumarchaeota;;;;Candidatus Giganthauma;Candidatus Giganthauma karukerense	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1305	Thaumarchaeota;;;;Candidatus Nitrosopelagicus;Candidatus Nitrosopelagicus brevis	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
1306	Thaumarchaeota;;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
1307	Thaumarchaeota;;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;Nitrosopumilus oxyclinae	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
1308	Thaumarchaeota;;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;Nitrosopumilus ureiphilus	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0
1309	Verrucomicrobia;Opitutae;Opitutales;Opitutaceae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1310	Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Alterococcus;Alterococcus agarolyticus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1311	Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1312	Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus sp. enrichment culture clone Ac-D3	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0
1313	Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus sp. enrichment culture clone Lt-B7	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1314	Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1315	Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1316	Verrucomicrobia;Spartobacteria;;;;unidentified eubacterium EA25	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1317	Verrucomicrobia;Spartobacteria;;;;unidentified eubacterium RB35	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1318	Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;Candidatus Udaeobacter copiosus	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1319	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;;bacterium Ellin5102	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1320	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;;Verrucomicrobiaceae bacterium DC2c-37	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1321	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;;Verrucomicrobiaceae bacterium GAS474	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0
1322	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;;Verrucomicrobiaceae bacterium ONA9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1323	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;Haloferula harenae	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1324	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter arcticus	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1325	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter cuticulihirudinis	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1326	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter luojiensis	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1327	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter sp. M67	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1328	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;Roseibacillus ishigakijimensis	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1329	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;Roseibacillus persicicus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1330	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
1331	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;Verrucomicrobium sp. IMCC25902	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
